SALE_ID,PRODUCT_NAME,CATEGORY,QUANTITY,UNIT_PRICE,TOTAL_AMOUNT,CUSTOMER_NAME,REGION,SALE_DATE,PAYMENT_METHOD,CREATED_AT
665,Phone,Electronics,8,1902.66,6288.36,Jack Moore,Middle East,2026-02-15,Credit Card,2026-07-30 00:07:34.800
666,Mouse,Audio,19,598.30,14267.20,Bob Smith,Europe,2026-05-21,Cash,2026-07-30 00:07:34.800
667,Mouse,Electronics,19,1639.90,9616.80,Jack Moore,North America,2024-12-26,Credit Card,2026-07-30 00:07:34.800
668,SSD,Storage,13,1656.45,496.30,Irene Clark,Europe,2024-09-07,Debit Card,2026-07-30 00:07:34.800
669,Keyboard,Electronics,17,637.76,17501.88,Grace Lee,Asia Pacific,2025-02-10,Cash,2026-07-30 00:07:34.800
670,Laptop,Storage,20,65.07,12585.60,Emma Davis,Middle East,2025-03-06,PayPal,2026-07-30 00:07:34.800
671,Monitor,Electronics,6,1075.29,6580.44,Emma Davis,Latin America,2025-10-05,Debit Card,2026-07-30 00:07:34.800
672,Headphones,Electronics,15,1270.73,9168.88,Henry Taylor,Asia Pacific,2026-01-13,Wire Transfer,2026-07-30 00:07:34.800
673,Laptop,Accessories,9,1149.13,9646.78,Irene Clark,Europe,2026-05-19,Wire Transfer,2026-07-30 00:07:34.800
674,Headphones,Audio,17,1042.13,3453.36,Bob Smith,Asia Pacific,2026-04-01,PayPal,2026-07-30 00:07:34.800
675,Tablet,Accessories,1,1874.79,904.92,Irene Clark,Middle East,2024-08-07,Cash,2026-07-30 00:07:34.800
676,Keyboard,Computing,12,711.27,20371.39,Bob Smith,Asia Pacific,2026-02-07,Wire Transfer,2026-07-30 00:07:34.800
677,Webcam,Audio,15,1536.82,931.84,Grace Lee,Europe,2025-07-08,Credit Card,2026-07-30 00:07:34.800
678,Webcam,Computing,17,360.97,10351.90,Emma Davis,North America,2025-10-06,Cash,2026-07-30 00:07:34.800
679,Speaker,Electronics,10,638.91,11802.25,Henry Taylor,Latin America,2025-09-16,Cash,2026-07-30 00:07:34.800
680,SSD,Audio,19,641.89,7469.09,David Brown,North America,2026-02-03,PayPal,2026-07-30 00:07:34.800
681,SSD,Storage,5,67.29,1309.44,Grace Lee,North America,2026-06-25,Debit Card,2026-07-30 00:07:34.800
682,Laptop,Accessories,18,238.66,6309.80,Alice Johnson,North America,2026-07-04,Credit Card,2026-07-30 00:07:34.800
683,Mouse,Audio,4,1868.54,28803.90,Frank Wilson,Europe,2026-02-01,PayPal,2026-07-30 00:07:34.800
684,Headphones,Electronics,7,1100.48,8167.15,Jack Moore,Europe,2026-07-06,PayPal,2026-07-30 00:07:34.800
685,Speaker,Audio,15,1479.67,2344.37,Emma Davis,Middle East,2026-06-19,Cash,2026-07-30 00:07:34.800
686,Headphones,Audio,1,210.84,1055.97,Henry Taylor,Middle East,2024-11-04,Cash,2026-07-30 00:07:34.800
687,Monitor,Audio,1,1842.12,2082.78,David Brown,Latin America,2025-12-09,Cash,2026-07-30 00:07:34.800
688,Headphones,Accessories,15,105.50,7277.28,Irene Clark,North America,2025-10-10,Credit Card,2026-07-30 00:07:34.800
689,Speaker,Computing,7,22.84,5881.26,Emma Davis,Asia Pacific,2025-08-11,Credit Card,2026-07-30 00:07:34.800
690,Speaker,Electronics,17,1250.61,12582.27,Jack Moore,North America,2025-05-11,Cash,2026-07-30 00:07:34.800
691,Mouse,Accessories,17,1961.46,9414.60,Jack Moore,Asia Pacific,2024-08-11,Debit Card,2026-07-30 00:07:34.800
692,Headphones,Electronics,16,1076.67,6401.98,Emma Davis,North America,2025-08-10,Debit Card,2026-07-30 00:07:34.800
693,Mouse,Computing,2,423.98,18996.04,Henry Taylor,Europe,2025-04-22,Credit Card,2026-07-30 00:07:34.800
694,Mouse,Audio,10,1502.44,15870.79,Bob Smith,North America,2026-06-28,Wire Transfer,2026-07-30 00:07:34.800
695,SSD,Accessories,8,323.05,5903.10,Henry Taylor,Latin America,2024-08-08,Cash,2026-07-30 00:07:34.800
696,Monitor,Accessories,19,833.29,2028.72,David Brown,North America,2025-12-11,Wire Transfer,2026-07-30 00:07:34.800
697,Laptop,Accessories,4,1558.92,3252.39,Frank Wilson,North America,2024-12-01,Wire Transfer,2026-07-30 00:07:34.800
698,Keyboard,Audio,3,601.05,1551.48,Jack Moore,Asia Pacific,2026-04-15,Cash,2026-07-30 00:07:34.800
699,Monitor,Audio,3,1447.55,26229.90,Carol White,North America,2026-06-01,Wire Transfer,2026-07-30 00:07:34.800
700,Speaker,Storage,4,1538.88,7249.00,Emma Davis,North America,2025-05-17,Debit Card,2026-07-30 00:07:34.800
701,Tablet,Computing,12,1488.99,204.27,Carol White,Latin America,2025-06-18,Wire Transfer,2026-07-30 00:07:34.800
702,Mouse,Audio,11,245.57,23074.55,David Brown,Asia Pacific,2026-07-19,Wire Transfer,2026-07-30 00:07:34.800
703,Phone,Audio,16,1339.14,25803.90,Frank Wilson,Europe,2025-02-09,Debit Card,2026-07-30 00:07:34.800
704,Headphones,Computing,8,149.90,7344.72,Bob Smith,Latin America,2025-09-14,Wire Transfer,2026-07-30 00:07:34.800
705,Webcam,Accessories,4,1675.76,3809.10,Bob Smith,Europe,2026-03-10,Debit Card,2026-07-30 00:07:34.800
706,Monitor,Computing,5,741.45,21855.68,Henry Taylor,North America,2024-09-10,Wire Transfer,2026-07-30 00:07:34.800
707,Tablet,Audio,20,981.98,12224.16,Frank Wilson,Latin America,2026-05-11,Debit Card,2026-07-30 00:07:34.800
708,Phone,Audio,10,700.44,6860.33,Irene Clark,Latin America,2025-06-30,Cash,2026-07-30 00:07:34.800
709,Tablet,Audio,4,641.32,1876.38,Bob Smith,Middle East,2024-09-14,Debit Card,2026-07-30 00:07:34.800
710,Monitor,Computing,7,898.78,15924.44,Jack Moore,Latin America,2026-05-01,Credit Card,2026-07-30 00:07:34.800
711,Monitor,Accessories,20,897.83,4714.64,Grace Lee,Europe,2025-10-01,Credit Card,2026-07-30 00:07:34.800
712,Monitor,Accessories,9,1787.67,3927.72,Emma Davis,North America,2026-05-04,Debit Card,2026-07-30 00:07:34.800
713,Phone,Storage,17,758.65,4234.02,David Brown,Middle East,2024-12-04,Wire Transfer,2026-07-30 00:07:34.800
714,Phone,Computing,5,939.97,2773.32,David Brown,Europe,2026-06-11,PayPal,2026-07-30 00:07:34.800
715,Keyboard,Electronics,8,1956.21,5349.16,Carol White,North America,2026-06-26,Cash,2026-07-30 00:07:34.800
716,Mouse,Audio,11,1052.75,3180.10,Irene Clark,Latin America,2026-03-01,PayPal,2026-07-30 00:07:34.800
717,Laptop,Accessories,4,1356.58,7618.00,Grace Lee,Middle East,2026-04-26,Wire Transfer,2026-07-30 00:07:34.800
718,Laptop,Storage,15,464.06,5000.85,Emma Davis,North America,2025-01-12,Debit Card,2026-07-30 00:07:34.800
719,Laptop,Computing,9,1923.86,19674.88,Grace Lee,Latin America,2025-12-07,Wire Transfer,2026-07-30 00:07:34.800
720,Speaker,Accessories,4,1149.72,2404.01,Frank Wilson,North America,2025-05-15,PayPal,2026-07-30 00:07:34.800
721,Headphones,Accessories,20,769.84,7129.20,Alice Johnson,Europe,2025-11-15,Credit Card,2026-07-30 00:07:34.800
722,Headphones,Electronics,15,140.09,8962.06,Jack Moore,Europe,2026-01-14,Wire Transfer,2026-07-30 00:07:34.800
723,Keyboard,Accessories,17,887.94,7910.35,Bob Smith,Latin America,2026-04-30,Credit Card,2026-07-30 00:07:34.800
724,Monitor,Computing,16,1968.50,5984.70,Bob Smith,Latin America,2026-02-19,Cash,2026-07-30 00:07:34.800
725,Tablet,Accessories,4,1868.04,24501.07,Grace Lee,Europe,2026-02-02,Cash,2026-07-30 00:07:34.800
726,Webcam,Electronics,17,423.14,6014.24,Emma Davis,Asia Pacific,2025-07-19,Cash,2026-07-30 00:07:34.800
727,Laptop,Storage,10,496.43,312.24,Grace Lee,North America,2024-11-28,Cash,2026-07-30 00:07:34.800
728,Phone,Computing,10,1521.45,8092.56,Irene Clark,Europe,2026-07-30,Cash,2026-07-30 00:07:34.800
729,Monitor,Storage,17,1803.18,2460.58,Grace Lee,Latin America,2026-02-22,Cash,2026-07-30 00:07:34.800
730,Laptop,Storage,17,586.80,7435.64,David Brown,Latin America,2026-06-12,Cash,2026-07-30 00:07:34.800
731,Headphones,Computing,10,1666.37,21025.48,Frank Wilson,Europe,2025-11-29,Wire Transfer,2026-07-30 00:07:34.800
732,Headphones,Audio,5,908.85,968.30,David Brown,Europe,2025-05-29,Credit Card,2026-07-30 00:07:34.800
733,Phone,Accessories,8,554.88,1982.40,Carol White,Asia Pacific,2024-10-02,Debit Card,2026-07-30 00:07:34.800
734,Webcam,Storage,4,90.13,21316.10,Alice Johnson,Asia Pacific,2024-09-02,Credit Card,2026-07-30 00:07:34.800
735,Webcam,Storage,14,1239.73,8206.00,Irene Clark,Middle East,2025-11-16,Wire Transfer,2026-07-30 00:07:34.800
736,Keyboard,Storage,7,450.82,37644.40,Jack Moore,Europe,2025-06-22,Credit Card,2026-07-30 00:07:34.800
737,Keyboard,Accessories,12,1201.09,16678.08,Jack Moore,Europe,2025-09-14,Cash,2026-07-30 00:07:34.800
738,SSD,Computing,11,1523.62,3708.56,Alice Johnson,Latin America,2025-07-04,Wire Transfer,2026-07-30 00:07:34.800
739,Tablet,Electronics,20,451.93,5061.92,Henry Taylor,North America,2025-04-17,Cash,2026-07-30 00:07:34.800
740,Speaker,Computing,15,1063.13,4999.26,Carol White,Europe,2024-11-10,Debit Card,2026-07-30 00:07:34.800
741,Headphones,Computing,12,57.52,2182.32,Jack Moore,Middle East,2025-10-25,Credit Card,2026-07-30 00:07:34.800
742,Monitor,Audio,6,763.13,28596.60,Alice Johnson,Asia Pacific,2024-12-01,Wire Transfer,2026-07-30 00:07:34.800
743,Webcam,Audio,2,45.69,1326.15,Bob Smith,North America,2026-01-31,PayPal,2026-07-30 00:07:34.800
744,Phone,Accessories,8,1299.78,11339.64,Henry Taylor,Europe,2025-01-01,Cash,2026-07-30 00:07:34.800
745,Mouse,Audio,9,82.52,8265.30,Emma Davis,North America,2024-09-07,PayPal,2026-07-30 00:07:34.800
746,SSD,Storage,19,568.86,11466.69,Alice Johnson,Latin America,2026-04-09,Wire Transfer,2026-07-30 00:07:34.800
747,Keyboard,Audio,1,1655.07,4848.83,Irene Clark,Latin America,2026-05-14,Wire Transfer,2026-07-30 00:07:34.800
748,Webcam,Computing,2,1738.13,12465.84,Bob Smith,North America,2025-04-12,Credit Card,2026-07-30 00:07:34.800
749,Phone,Accessories,4,1566.45,6088.04,Emma Davis,North America,2025-11-19,Wire Transfer,2026-07-30 00:07:34.800
750,Phone,Storage,12,1492.32,24981.77,Emma Davis,Europe,2025-02-03,Wire Transfer,2026-07-30 00:07:34.800
751,SSD,Electronics,6,1515.81,11052.00,Henry Taylor,Europe,2025-11-04,Wire Transfer,2026-07-30 00:07:34.800
752,Webcam,Audio,10,479.05,13587.09,Jack Moore,Europe,2025-07-26,Wire Transfer,2026-07-30 00:07:34.800
753,Monitor,Audio,20,1096.06,13951.56,Carol White,North America,2024-11-28,Credit Card,2026-07-30 00:07:34.800
754,Monitor,Computing,15,36.80,22399.65,Irene Clark,Middle East,2025-02-08,PayPal,2026-07-30 00:07:34.800
755,Mouse,Storage,14,74.43,26662.97,Alice Johnson,North America,2025-06-19,Wire Transfer,2026-07-30 00:07:34.800
756,Tablet,Electronics,19,1360.59,1113.84,Bob Smith,Latin America,2025-03-26,Cash,2026-07-30 00:07:34.800
757,Laptop,Storage,15,1543.89,10072.59,Jack Moore,North America,2024-12-04,Wire Transfer,2026-07-30 00:07:34.800
758,Tablet,Electronics,7,484.64,19636.90,Grace Lee,Europe,2025-01-17,Wire Transfer,2026-07-30 00:07:34.800
759,Speaker,Electronics,10,1277.71,176.20,David Brown,North America,2026-06-10,PayPal,2026-07-30 00:07:34.800
760,SSD,Accessories,14,1974.87,14333.60,Carol White,Latin America,2024-08-15,Cash,2026-07-30 00:07:34.800
761,Keyboard,Accessories,15,851.30,6622.14,Emma Davis,Asia Pacific,2026-05-16,Cash,2026-07-30 00:07:34.800
762,Speaker,Audio,8,1970.50,3430.07,Alice Johnson,Latin America,2025-12-19,Wire Transfer,2026-07-30 00:07:34.800
763,Headphones,Computing,20,1282.24,7273.20,Carol White,Middle East,2026-02-07,Wire Transfer,2026-07-30 00:07:34.800
764,SSD,Storage,16,1928.48,1971.00,Emma Davis,Asia Pacific,2026-02-07,Wire Transfer,2026-07-30 00:07:34.800
765,Keyboard,Storage,13,827.76,30348.32,Grace Lee,Middle East,2024-10-28,PayPal,2026-07-30 00:07:34.800
766,Mouse,Storage,10,742.28,1657.08,Bob Smith,Latin America,2025-08-19,PayPal,2026-07-30 00:07:34.800
767,Webcam,Electronics,16,974.55,10397.76,David Brown,Europe,2026-05-31,Credit Card,2026-07-30 00:07:34.800
768,Tablet,Audio,5,58.91,13294.71,Grace Lee,Asia Pacific,2025-05-02,Credit Card,2026-07-30 00:07:34.800
769,Laptop,Storage,8,704.26,22877.14,Alice Johnson,North America,2026-06-19,Wire Transfer,2026-07-30 00:07:34.800
770,Mouse,Storage,1,1950.30,903.01,Frank Wilson,Europe,2026-05-19,Credit Card,2026-07-30 00:07:34.800
771,Webcam,Computing,16,1320.06,5069.77,Frank Wilson,Latin America,2025-08-26,Cash,2026-07-30 00:07:34.800
772,Webcam,Audio,19,1068.74,7653.42,David Brown,Europe,2025-12-11,Cash,2026-07-30 00:07:34.800
773,Keyboard,Audio,1,393.03,29297.97,Jack Moore,Europe,2025-09-02,Credit Card,2026-07-30 00:07:34.800
774,Mouse,Audio,15,1158.21,13982.64,Carol White,North America,2026-04-04,Debit Card,2026-07-30 00:07:34.800
775,Webcam,Storage,17,638.39,392.70,Irene Clark,Latin America,2025-12-02,Debit Card,2026-07-30 00:07:34.800
776,Headphones,Audio,9,351.11,19966.40,Grace Lee,North America,2024-10-26,Debit Card,2026-07-30 00:07:34.800
777,Mouse,Audio,7,1769.20,6135.60,Frank Wilson,Asia Pacific,2025-07-04,Wire Transfer,2026-07-30 00:07:34.800
778,Laptop,Audio,20,811.88,2639.49,Henry Taylor,Europe,2024-09-11,Debit Card,2026-07-30 00:07:34.800
779,Webcam,Storage,4,554.42,20655.36,Carol White,Asia Pacific,2026-04-12,Wire Transfer,2026-07-30 00:07:34.800
780,Phone,Computing,8,940.00,7420.20,Jack Moore,Middle East,2025-10-12,Credit Card,2026-07-30 00:07:34.800
781,Webcam,Storage,18,325.04,19674.20,Emma Davis,Asia Pacific,2026-07-25,Credit Card,2026-07-30 00:07:34.800
782,Headphones,Audio,17,1117.13,5515.08,Henry Taylor,Europe,2025-08-19,Debit Card,2026-07-30 00:07:34.800
783,Speaker,Computing,11,96.85,29272.48,Carol White,North America,2026-02-08,Debit Card,2026-07-30 00:07:34.800
784,Webcam,Accessories,8,1944.76,17710.14,Alice Johnson,Middle East,2026-04-27,Cash,2026-07-30 00:07:34.800
785,Keyboard,Electronics,14,1551.78,15538.86,David Brown,North America,2024-10-14,Wire Transfer,2026-07-30 00:07:34.800
786,Phone,Storage,15,1280.19,10112.19,Jack Moore,Middle East,2025-04-09,Wire Transfer,2026-07-30 00:07:34.800
787,Mouse,Storage,20,610.44,30315.84,Grace Lee,Europe,2025-09-26,Cash,2026-07-30 00:07:34.800
788,Keyboard,Electronics,4,925.96,11445.70,Irene Clark,Latin America,2025-10-08,Cash,2026-07-30 00:07:34.800
789,Mouse,Storage,8,1279.11,11463.20,Irene Clark,Middle East,2025-03-01,Cash,2026-07-30 00:07:34.800
790,Monitor,Electronics,10,854.49,1366.46,David Brown,Middle East,2026-02-09,Cash,2026-07-30 00:07:34.800
791,Webcam,Storage,16,1968.04,896.00,Bob Smith,North America,2025-02-21,PayPal,2026-07-30 00:07:34.800
792,Webcam,Computing,20,773.68,6625.28,Jack Moore,North America,2025-04-10,Wire Transfer,2026-07-30 00:07:34.800
793,Phone,Computing,18,1567.82,22385.60,Alice Johnson,Latin America,2024-08-04,Debit Card,2026-07-30 00:07:34.800
794,Laptop,Electronics,7,1813.52,269.40,Frank Wilson,Asia Pacific,2026-03-16,PayPal,2026-07-30 00:07:34.800
795,Laptop,Computing,1,1715.18,21673.44,Alice Johnson,Middle East,2026-02-08,Wire Transfer,2026-07-30 00:07:34.800
796,Laptop,Electronics,3,236.51,21676.06,Irene Clark,Latin America,2024-11-06,PayPal,2026-07-30 00:07:34.800
797,Phone,Electronics,10,652.24,543.84,Bob Smith,North America,2024-09-06,Cash,2026-07-30 00:07:34.800
798,Mouse,Electronics,18,1633.94,4096.92,David Brown,Europe,2025-04-19,Cash,2026-07-30 00:07:34.800
799,Headphones,Electronics,13,1602.74,5791.20,Jack Moore,North America,2026-07-13,Debit Card,2026-07-30 00:07:34.800
800,Headphones,Electronics,19,941.30,31457.16,David Brown,Middle East,2025-01-06,Credit Card,2026-07-30 00:07:34.800
801,Speaker,Computing,13,446.73,5333.07,Grace Lee,Asia Pacific,2025-03-12,Debit Card,2026-07-30 00:07:34.800
802,Laptop,Electronics,16,505.33,1650.96,Irene Clark,Middle East,2025-01-15,PayPal,2026-07-30 00:07:34.800
803,SSD,Audio,19,672.68,759.90,Jack Moore,North America,2025-04-16,Debit Card,2026-07-30 00:07:34.800
804,Webcam,Accessories,6,859.42,10399.14,Emma Davis,Latin America,2026-04-03,Wire Transfer,2026-07-30 00:07:34.800
805,Speaker,Accessories,3,1686.19,11350.53,Alice Johnson,Europe,2025-06-16,Debit Card,2026-07-30 00:07:34.800
806,SSD,Audio,1,194.15,12730.20,David Brown,North America,2024-08-10,Credit Card,2026-07-30 00:07:34.800
807,Phone,Accessories,16,1491.41,547.68,Bob Smith,Europe,2025-05-07,Debit Card,2026-07-30 00:07:34.800
808,Keyboard,Electronics,15,1035.03,33299.97,Alice Johnson,Middle East,2024-12-03,Credit Card,2026-07-30 00:07:34.800
809,SSD,Storage,1,578.14,4268.04,Emma Davis,Middle East,2024-08-17,Credit Card,2026-07-30 00:07:34.800
810,Mouse,Electronics,13,473.10,5033.43,Alice Johnson,Middle East,2025-10-15,Cash,2026-07-30 00:07:34.800
811,Tablet,Storage,10,1371.49,28454.94,Alice Johnson,Europe,2026-06-16,Debit Card,2026-07-30 00:07:34.800
812,Mouse,Electronics,4,615.47,363.51,Carol White,Europe,2026-07-28,PayPal,2026-07-30 00:07:34.800
813,Headphones,Storage,9,468.02,26816.04,Carol White,Europe,2026-05-10,PayPal,2026-07-30 00:07:34.800
814,Mouse,Computing,12,1735.42,11296.08,Carol White,Latin America,2025-05-29,Cash,2026-07-30 00:07:34.800
815,SSD,Storage,20,1667.90,26279.40,Bob Smith,Asia Pacific,2025-03-31,Debit Card,2026-07-30 00:07:34.800
816,Mouse,Electronics,6,149.29,6113.24,Alice Johnson,Europe,2024-08-09,Credit Card,2026-07-30 00:07:34.800
817,Phone,Accessories,16,1368.83,12071.92,Irene Clark,Middle East,2026-02-16,Cash,2026-07-30 00:07:34.800
818,Phone,Audio,18,400.57,16029.13,Alice Johnson,North America,2024-10-25,PayPal,2026-07-30 00:07:34.800
819,Keyboard,Accessories,6,309.25,12221.10,Alice Johnson,Asia Pacific,2024-12-25,Credit Card,2026-07-30 00:07:34.800
820,Monitor,Storage,13,261.24,7946.72,Frank Wilson,North America,2024-08-18,Cash,2026-07-30 00:07:34.800
821,Laptop,Computing,7,252.55,22813.02,Irene Clark,Europe,2024-10-18,Debit Card,2026-07-30 00:07:34.800
822,Tablet,Audio,15,326.74,13322.80,Henry Taylor,Europe,2026-02-07,Credit Card,2026-07-30 00:07:34.800
823,Speaker,Computing,4,1413.26,17653.32,Emma Davis,North America,2025-08-12,PayPal,2026-07-30 00:07:34.800
824,Tablet,Electronics,17,1213.47,7228.55,Irene Clark,Asia Pacific,2026-05-17,Wire Transfer,2026-07-30 00:07:34.800
825,SSD,Storage,10,17.63,3240.93,Alice Johnson,North America,2024-12-23,Wire Transfer,2026-07-30 00:07:34.800
826,Tablet,Accessories,20,601.36,25614.54,David Brown,Asia Pacific,2026-05-23,Credit Card,2026-07-30 00:07:34.800
827,Tablet,Accessories,16,1371.58,11383.70,Grace Lee,Latin America,2024-11-21,Debit Card,2026-07-30 00:07:34.800
828,Keyboard,Electronics,17,1066.65,3012.15,Jack Moore,Middle East,2026-01-04,Debit Card,2026-07-30 00:07:34.800
829,Phone,Computing,10,1946.11,2026.96,Carol White,North America,2025-03-12,PayPal,2026-07-30 00:07:34.800
830,Speaker,Audio,17,1453.04,5392.57,Frank Wilson,Latin America,2025-04-13,Credit Card,2026-07-30 00:07:34.800
831,Phone,Storage,3,797.57,1160.73,Grace Lee,Europe,2025-09-02,Credit Card,2026-07-30 00:07:34.800
832,Mouse,Storage,11,503.33,25606.08,Grace Lee,Latin America,2024-08-25,PayPal,2026-07-30 00:07:34.800
833,Laptop,Storage,13,402.20,4277.07,Frank Wilson,Europe,2025-10-31,Wire Transfer,2026-07-30 00:07:34.800
834,SSD,Storage,14,1786.84,10362.40,Irene Clark,Middle East,2024-09-10,PayPal,2026-07-30 00:07:34.800
835,Mouse,Storage,18,1178.13,12092.80,Jack Moore,Asia Pacific,2024-12-11,Debit Card,2026-07-30 00:07:34.800
836,Headphones,Electronics,5,923.03,25625.60,Alice Johnson,Europe,2025-05-29,PayPal,2026-07-30 00:07:34.800
837,Phone,Electronics,16,1357.62,23149.08,Irene Clark,Latin America,2025-04-11,Cash,2026-07-30 00:07:34.800
838,Phone,Audio,11,734.38,10097.10,Henry Taylor,North America,2026-03-01,Cash,2026-07-30 00:07:34.800
839,Speaker,Storage,4,353.13,8496.80,Frank Wilson,Latin America,2025-12-22,Debit Card,2026-07-30 00:07:34.800
840,Keyboard,Accessories,10,642.66,2743.56,Jack Moore,Middle East,2025-12-18,PayPal,2026-07-30 00:07:34.800
841,Mouse,Audio,6,1518.46,3728.16,Grace Lee,Latin America,2025-02-25,Wire Transfer,2026-07-30 00:07:34.800
842,Tablet,Storage,13,1320.94,2157.12,Henry Taylor,Asia Pacific,2025-02-14,PayPal,2026-07-30 00:07:34.800
843,Laptop,Electronics,12,482.79,824.00,Frank Wilson,North America,2025-02-26,Wire Transfer,2026-07-30 00:07:34.800
844,Phone,Storage,14,1340.90,3775.68,Henry Taylor,Middle East,2024-09-18,Credit Card,2026-07-30 00:07:34.800
845,Monitor,Storage,3,920.22,19811.80,Carol White,Latin America,2026-02-20,PayPal,2026-07-30 00:07:34.800
846,Webcam,Audio,11,1245.96,19546.63,Emma Davis,Europe,2024-09-11,Credit Card,2026-07-30 00:07:34.800
847,Mouse,Accessories,6,573.78,12627.76,Jack Moore,Europe,2026-03-18,Cash,2026-07-30 00:07:34.800
848,SSD,Audio,16,1514.76,24472.89,Grace Lee,Latin America,2025-11-02,PayPal,2026-07-30 00:07:34.800
849,Tablet,Computing,9,864.60,29183.60,Frank Wilson,Asia Pacific,2026-04-02,Cash,2026-07-30 00:07:34.800
850,Laptop,Computing,12,37.86,3716.44,Emma Davis,Asia Pacific,2026-02-05,Cash,2026-07-30 00:07:34.800
851,Monitor,Accessories,2,917.76,7087.30,Jack Moore,North America,2025-10-27,Wire Transfer,2026-07-30 00:07:34.800
852,SSD,Accessories,12,824.69,30127.35,Bob Smith,Latin America,2026-07-23,Credit Card,2026-07-30 00:07:34.800
853,Speaker,Audio,19,938.59,4956.00,David Brown,Asia Pacific,2024-10-26,Wire Transfer,2026-07-30 00:07:34.800
854,Speaker,Electronics,12,1403.16,2913.46,Alice Johnson,Middle East,2026-05-24,Wire Transfer,2026-07-30 00:07:34.800
855,Headphones,Electronics,6,533.49,10830.60,Frank Wilson,North America,2025-06-13,Wire Transfer,2026-07-30 00:07:34.800
856,Monitor,Computing,17,1869.46,6911.46,Irene Clark,Latin America,2025-05-06,Cash,2026-07-30 00:07:34.800
857,Keyboard,Audio,11,1171.81,13099.20,Bob Smith,Latin America,2025-06-29,Wire Transfer,2026-07-30 00:07:34.800
858,Webcam,Computing,2,1819.29,21429.24,Jack Moore,North America,2025-05-24,Debit Card,2026-07-30 00:07:34.800
859,Headphones,Storage,13,1474.11,7921.44,Jack Moore,Latin America,2024-10-04,Credit Card,2026-07-30 00:07:34.800
860,Monitor,Electronics,20,200.81,8013.42,Irene Clark,Middle East,2025-01-21,Credit Card,2026-07-30 00:07:34.800
861,SSD,Accessories,12,236.68,11502.12,Carol White,Latin America,2026-07-04,Credit Card,2026-07-30 00:07:34.800
862,SSD,Electronics,3,776.62,6086.40,Emma Davis,Europe,2025-12-20,Wire Transfer,2026-07-30 00:07:34.800
863,Keyboard,Audio,9,1449.63,22375.16,Henry Taylor,North America,2026-01-11,Credit Card,2026-07-30 00:07:34.800
864,SSD,Audio,7,1171.92,12920.00,Henry Taylor,North America,2024-09-24,Wire Transfer,2026-07-30 00:07:34.800
865,Monitor,Electronics,20,422.90,4991.80,Alice Johnson,Asia Pacific,2024-08-30,Debit Card,2026-07-30 00:07:34.800
866,Monitor,Electronics,9,1585.45,2418.78,Alice Johnson,Middle East,2025-10-31,PayPal,2026-07-30 00:07:34.800
867,Headphones,Accessories,10,467.81,7915.96,Bob Smith,Middle East,2025-07-20,Cash,2026-07-30 00:07:34.800
868,Webcam,Audio,9,1093.50,7688.24,Irene Clark,Middle East,2025-05-21,Cash,2026-07-30 00:07:34.800
869,Mouse,Storage,13,39.51,749.40,Alice Johnson,Middle East,2024-09-21,Wire Transfer,2026-07-30 00:07:34.800
870,Laptop,Electronics,2,1113.97,6974.00,David Brown,Latin America,2024-10-28,Wire Transfer,2026-07-30 00:07:34.800
871,Phone,Computing,3,1815.96,38006.80,Carol White,Middle East,2026-04-16,Debit Card,2026-07-30 00:07:34.800
872,Monitor,Electronics,16,1288.32,18322.65,Grace Lee,Europe,2025-10-07,Wire Transfer,2026-07-30 00:07:34.800
873,Phone,Audio,5,1728.50,6705.51,Bob Smith,North America,2026-05-04,PayPal,2026-07-30 00:07:34.800
874,Laptop,Computing,10,245.07,4043.30,Irene Clark,Middle East,2025-06-18,Cash,2026-07-30 00:07:34.800
875,Headphones,Accessories,1,876.59,1807.50,Jack Moore,North America,2024-12-21,Cash,2026-07-30 00:07:34.800
876,Mouse,Accessories,2,182.34,15483.02,David Brown,Latin America,2025-01-04,PayPal,2026-07-30 00:07:34.800
877,Tablet,Accessories,17,456.19,25434.90,Irene Clark,Asia Pacific,2024-12-17,PayPal,2026-07-30 00:07:34.800
878,Webcam,Computing,6,1923.54,7526.64,David Brown,Asia Pacific,2025-04-22,Credit Card,2026-07-30 00:07:34.800
879,Keyboard,Computing,17,1621.12,1598.84,David Brown,Middle East,2026-05-03,Wire Transfer,2026-07-30 00:07:34.800
880,Phone,Storage,5,1973.63,2930.50,Jack Moore,North America,2025-12-10,Cash,2026-07-30 00:07:34.800
881,Monitor,Computing,11,350.08,10977.33,Emma Davis,Latin America,2026-04-15,PayPal,2026-07-30 00:07:34.800
882,Headphones,Audio,19,1519.22,1599.90,Irene Clark,Europe,2026-07-07,PayPal,2026-07-30 00:07:34.800
883,Laptop,Accessories,16,945.69,24473.60,Irene Clark,Latin America,2025-11-06,Credit Card,2026-07-30 00:07:34.800
884,Speaker,Audio,1,1711.51,8928.99,David Brown,Europe,2024-08-14,PayPal,2026-07-30 00:07:34.800
885,Mouse,Audio,9,673.87,8483.85,Grace Lee,Asia Pacific,2024-10-01,PayPal,2026-07-30 00:07:34.800
886,Mouse,Accessories,14,170.67,6597.20,Irene Clark,North America,2026-04-11,Wire Transfer,2026-07-30 00:07:34.800
887,Laptop,Accessories,8,1319.75,2739.06,Frank Wilson,Latin America,2025-09-26,Cash,2026-07-30 00:07:34.800
